user_id,CHURN
000cb52900930e71b33932960e6fb01e0bcba501,0
000cbc7fd8155bdf4d360e3f2ee4549027892c48,0
000d42119ddc984b750180f71dc25b89772fc101,0
000d9bad17308494f414e192abce4893ad185d4a,0
000dcfdd69baa0f015a9f61955c65c1abb7b7d76,0
000de31648dee314b6151220de332696cbd7f8cd,0
000e216e3a78e15d3047963d7677958cb6ef3cf4,0
000e2fc0ce6bae733a47539507a368b747655e96,0
000e87e28d9aa931cc1c0bff1d63bfbe514362d2,0
000eef639497771497f6a8f304f917b065c97a94,0
000ef9f0f3e4d55230039c3c25588578e4e6ba09,0
000f19cf5a4fd67175ff4b0b8a5bb74aa9ac40a2,0
000f3cc1ea9755ae78b3a3bccc573101ad808242,0
000fa477a2c809bed1ed37322bf175bc274a2688,0
001012fb4e7fb172bb067c3c5bbba08a7bad84b8,0
00103d706804552e6514805d1316165889887433,0
001051a368c555ab1facecafc525f6f0faa754e3,0
0010572449655de272ea2cc7be89e2ad02ed66c4,0
00105ecb64df4780ce917012220f9fa7d958da5a,0
0010a9238f7935c093e3221b0c520fee8bdb9e3f,0
0010bce5c2c06391640e00bcb5f184588c7d7e21,0
0010c0871911cbbc075c675cb1642583df570394,0
0010e0ca9ccb9dbbddbd4be4a514f4aacc504a6d,0
001101f4a437a2e0bcfc97e6826f4f43229469f5,0
001114546858b51d995b50ab7fab2c98376f9441,0
001125a9c99911424defb45b6984e6cf53676e19,0
0011aa97a1511bff37c12caffcc5c723364af76e,0
0011eaa43b73e832830de8c98c6a65a80e826994,0
0011f0c7ed2625d6880564b003eeed2fd5121aa3,0
0012cdb8e37c57de6bf062b2002219fa478b2a1c,0
0012edb7f5be492b53cd07c305492b59e3649e35,0
00130bafce7a70421ff56bb1c3274ec7ab6e4c15,0
00132d66aa3fd983e76e347650d97a09ef02e41c,0
00133af22ec98f3e08cb00c7590ef47bfc45fd54,0
00139923dbd37b761df0a62d109ea8d65eb29b8e,0
0013aefb082f542434a9b9e16c639b0e27149bcd,0
0013eef61cb6f1973913ff2e2441fc3af2aef224,0
00140682f93760c75b67a9cb5df2861e83515507,0
0014666c85b5115d15844e21b61605c6e7fc7c20,0
0014a5f0c28f07fd6a8a05275831866789adaac7,0
0014b836a95f47586d1e1ea2d24c1d6672f20a19,0
0014c193005b425aaad55358686fb0dd1a4a0755,0
0014de07be9f589c358e09e7eaa095f56c1108a5,0
00150bae56a53e96e17e3a9145e428117ef0c580,0
001521a8d2c8961569e5176414fb616ac2b319a9,0
00152bb728fa83bbd4439a4b61ba5b0cc553e569,0
001533a63fd02245067988de60cf8c00d798a65e,0
001535b91e87c3fda0c475a92cc10372309a5877,0
00154f83b324c2fc2615f6e0265a98a01fe17422,0
0015626a0716e933c26b634f6c4f4bbfa42161c0,0
0015720a0af01efc19594d06fd997d54ce227793,0
00159ac9d567664f336b46b6783e77be8083cf2f,0
0015c20ce20b6627f3d93b31bb69a60b86986f0e,0
0015c46780cfb81e32d82aed1c4f953394c7ec66,0
0015db9db432013eb34cc363fa3230e969d90a78,0
001651d8438846452e0d9b56213c458b0de8b8b8,0
00165db2e48c1fdbffbd576e7d6070f93489ad50,0
00165e5c4bc88b3c25e90cc402a758b32ac788d0,0
0016a5018a0fe826f2db56f7a52dc34ef37d7c01,0
00170c88e9b5485ddb88e28f9df05d5a7ffa0dd1,0
00176785bb5a34603b5dbdc0745e18ec7d89c23d,0
00176ab6187bff8c9d1907fb8af159c974e77ddf,0
0017996e2044ec56f4757ef3da5b656cea54a66b,0
00179afdc0ebb472da38d44d4ab8456c8847d69b,0
0017a2789b3b821475675dae492e4252f8429360,0
0017beb63407ed19ce548b4af173db91a464b2df,0
0017c4f087bcf461f69e4637b6e57c5a1d48622f,0
001843fdb7fd2ab744f2bfdb0cf960b244507eaa,0
00186a0bed7cf3f4e082d1cbd64c9d3289ae295b,0
00189c48a10a816373dec5346024baedcf4942e9,0
0018c5cc698d766a8edb159f295bc55ff78e0b93,0
0018d6bd98cd03e7040827c2fb1a7d97f7885dc5,0
00191de5855df99623d0ebd39b4a3870ae6dd074,0
00192c2d9ffb06c3b4fdcb06d785744cac2729c6,0
001937fbb8f309044cc4ef984f4a49f2d666594e,0
00193bd20a3a3de299f5fea4200731a49f27d59e,0
001947275dbc5b88ec40f67d8f41c7011357d045,0
00195939f7ec9730bd395fb5e29bee35cc3d86c8,0
00195ce453dd0e82feb8c5b9a7638d6be48a78f9,0
00199566b3b051c0f76df3226549365382a005d6,0
0019a3f97e280b51b0bdf3b81dfdf4bff7270908,0
001a1001f5c8237e4628927671cc99eb4f9c0907,0
001a1539400e17939687e6f529408888612a62a7,0
001a21c55ae13a4d136193328d59c2037eedf7bd,0
001a2a2e03696d33f33e1ef2931cd6093c347291,0
001a6d2cc44938f1dce7e15890282eafee3a59d5,0
001a779e578553b946b7a48cb8d75c5fa621f864,0
001a7afdff7198182642a4823be1e7dbc4f616ae,0
001a9bc9b8278093685b98a5dbce9c3165a283c5,0
001ab64fc534b473c3562ad8d1e2f83b301e6769,0
001b7f0925592be2e267cbf851b0391a2f647ed0,0
001c0af79288dcdeaa386bfe47dc37bb03746e28,0
001c3807179c79d0817d299c7b18a76a2a8b3316,0
001c3fdb9bfe0310a7e2ecc317e73d0fc816e2d7,0
001c783503b4102b6fe2a80de8c3b6ac52244c69,0
001c8556dda4309156c193b744b62ca732472d51,0
001c8f861014725fd90d9b113b97eef08573bec5,0
001cf43ca4a899a0dd838b95e2c7c1055562a485,0
001d432951e1c27767f1177e4a7eb67ac09f5e95,0
001d8877849ddea1c7a715f38011829663eea256,0
001de17c24f5a2d8b5c1cf7074f815deddd56901,0
001df4f3c7bf852eb1f3758b433b362385a2d47d,0
001e0f69894dfc061f85e148fdfab41cc92907e2,0
001e416a9aad78f723596ecad0763b9b07a0b91f,0
001e9cbe391a67a03a8ebaebb27ad39b4a62dedf,0
001efab3d04714aab4cc10a9d5bb31ed75b0a23e,0
001f3b31895296c5b4829f078957f44f2f049a26,0
001f97a46b737b3c53420e386b35e514e884b52d,0
00204693c7468d8f91e588d9d93c7864d0b01291,0
002059c1cba4b95db9e142844262377188e30841,0
002066881096fa157088f5b239c8e807b80b0474,0
002087bcaf422897a9b4f789f6319f9187c4295f,0
0020b91f8ddd22162e8bb233d67bf6a892b5aa67,0
0020fd7879584867eb91d84691a17b873e7dedc9,0
0020fe7d4a1f93ebed4b2dae4239ae02da4c5a45,0
0021041c4e00bc4ae4ae420bb6265000b325a781,0
002174ff246ea069169a29e35e02d034224c4f25,0
002181a1ed6a2abb474d10ad1d7de8d3c6dfae09,0
00218682ee2608eb6e269fe2cb71e99d2f5fb6ed,0
0021b7725d517c073804c2c8d81463bd629cc1cf,0
0021c5863f0edb87f1ada0f2bbcf0627cfadfd80,0
0021d77bdcdb82d0db373d7bc8d5bf1c499b6ed4,0
0022094ad594391b211401756f1675e0b6e633ef,0
0022126ecf021bcff6a57ef87eb991f38db9baac,0
00222acb9c99ef8444b67a03c3d45653140a09fb,0
002244ece4ba0068083018b98b9f14f204397046,0
00225b01d143884b029337b78b6b13aa865c76a7,0
00227685eacc9e651604edf95f3e81a0e7f9aafe,0
002278b5ebdc9bfabe184cf520134850c796baad,0
002281e6560135c17185a88c4807a7aef4cea0a0,0
0022861729adc141a7ff59320e06a6c7436376f0,0
00232dd1a32d6cf19e7303fb273bd4af293dd174,0
00233b51e550f879ae3c148ff28af230821e3834,0
00234ee768ceb675a1f0e04c5b0f6ffb0c5a6b9c,0
00237bdd71b35c2957399419de16cdd08037a0e4,0
00237d46688b7cff91228878d2448f9f3577dbdc,0
00239a1d25b5af90f2ea984c49a4f12fdb216280,0
0023b83a6fe29b320a24234bce25c6ceb6af7e63,0
0023c632af25415b4a0d6a72445d5fd6a24a5f07,0
0023f06823f2df92d160409dff18a53a2f660916,0
00240a9bd319c27ec6a58eadd4d8a049e3625ec0,0
002412cc0d04e66e3927419c269fd1cddcc575d8,0
002427ef446f9f7698d4a48eacbe900ce027b69c,0
002429c32ba3be022788eb1c21fd802867bec034,0
0024632901dd3f659164c3f8c98217030d0a0918,0
0024818dcbf73f397b334c440f7594d1754beb87,0
0024a60a65b7f48f66410ab8885a6ba734978e37,0
0025009588a2c35c011fb85686914b136ad18e85,0
002501dd9cfa9454c693489a88b98075bbc93593,0
00253f48e64b9643729b557cb21c4b1463806080,0
0025810b5b4de87f5b6535619e3d98e76e89112e,0
00258246b9465c27cc4624baae48586ad62b37a9,0
0025f98a084b4d7cbd1052451755617c386327e1,0
00262dfeb3e5daa39c1dbb82fdc16bbb8cd2c16a,0
00264f66a557bb2fb13f94c8ac22fa2efb8477ca,0
00265e8397aa5a9d5df8709d146e763f71b409f1,0
0026856bc199a939b43dcaf584e8374ea4f299a0,0
002691e188aea674d9a8cd83095dd9997f577a8c,0
0026ad51b38d5f9f0e0b54213b22c1a8e8eaeb33,0
0026cc1a19d37c9bdec5243d702deae2e65b9a5c,0
0026ecd0e64c5f8a848075e06daf450eef74631b,0
0026fad7b2db33815105266142c49791be23c1fa,0
00272a0dd86105139bf3e220c57648b3e30441d6,0
00278959491c81e845be6a2fa7201de2f152a7c8,0
00278b7a27f8ef1256250cf931b4fd1c2cf1b4dd,0
00278b826700d60701c67fcca6b5e3ceb2754546,0
00279a58f20aa04c2e1c6a8571861b24ae393aa8,0
0027b3f1574deed48ed53f72a5048d1e23da24d9,0
0027c051d866db87f3df54a0e9f0d42f20f38951,0
0027c80f718f8d38119d09c12fa4628f61af4714,0
0027d2e61303ed43ceee7a6267b3d0d9466bd02a,0
0027dc2e173bc2be18e6149dd91c606ca587a696,0
0027f1d638dd89dd3ca853a71142ddd1ca5556cc,0
0027ff41b733de151709768002cb56cecb860775,0
002840c44334c993c326d9aba31605de7464fbb0,0
0028577c13dfa03a07b7a3751128204943935727,0
00289f0b16935d180fcbe793f3e4b0558c51e8c4,0
0028a75fdd194504e15cd13119662996d3349215,0
0028f4c2dd141377177b49ad489615ec41b96ed3,0
0029072c7ddc255bd4b8080dcdab7cfb0520ea12,0
00295960233aedb2e40f83b92534d31d2bfe305c,0
0029723da11a640ffd2eec846a9a2cca6285831b,0
00297bde55edd0595ac69c5f6a6b732f0e63cbb3,0
00297d227dee146046473d08cd5f74695e56eb24,0
0029875f3ec56b909e12dac7fa37ef509b187dc8,0
0029bb4b741223a18a275de87de2a9fc00151122,0
0029becc1e948d5439f1f50c1a19beb5c04e873c,0
002a3dd4fe439a13ed834c1d291100c2a254e44e,0
002ae6743e852cc01d2e62001368b30108efd7e4,0
002aec24f99ba5fee91df79448bb4bb52ea13691,0
002b0831b12add1019b19d20d97e6f6e39e7bf9f,0
002b64efc1e4a106687813fbfcc34b5f890e55c7,0
002b6ef20ab0362ee8d49f493ee497635e5ce026,0
002b776fe886cc656ff96208da0d89298dcd08a8,0
002b7ff186b6cc47833cf1c913f33a82c7838407,0
002b905f7d0bf02199d78cd0d2186f195f5ef808,0
002bd8e7b332a465d1da10adf56908d72b12e010,0
002bf046dbd08a2b58f9d0b69f67286aacc1a936,0
002bf3edfe04fe1a2279100e2a3f698d0ca6c3d0,0
002c4c20b5b36fd036d2717517360d3c2e6845bd,0
002c56bf84f0523a1e82b592191070ea920da089,0
002c5d15d5979ca912a386a09159abc05c335b4c,0
002c5fb184fe0d1150644d839e9354e35ca85be4,0
002c9053a7abcf00933aba797461a536d7898ca3,0
002cbe2791a95a7b6ee898d77412103ece00b7d1,0
002cf6f0bfcc5c5441114cf99795cf276cf47a5a,0
002d16832c180b2db90267bb1e9b3147a33974ea,0
002dff03f2cc93d7f2a361f657134c2b60d24480,0
002e08624785a7be9abbbcecea226fb767ffb387,0
002e3a2fecfb22111ae4ec176cb5250463382f0c,0
002e41188b92c0dc36f88ba6e22903cfbeb03cb6,0
002e4dc0dd5e4b9c055e89e4283ba8553da4de63,0
002e6b1fab763fdf4de8fd184e626bd61764d980,0
002e7f631b0a0533f1575fd0e5d07a218b806b7f,0
002ea4de83650c21c68b414e05c83fe99707f7b3,0
002f105a61ee4e54cf6ac65f304b789c399a4c46,0
002f2ff01c1f30aa5c24c255247ca078cac3376c,0
002f42c466eeb8ca99106197963c1184e1dc3bce,0
002ff6b62fe56f7fcca14a2c84f0979ed78bdc04,0
002ffd19921ad86d4c21cc386a9319c379515d3d,0
00300816335ff5a024feb44d32541a40f6292714,0
003022c29c6f5730ab9eafe835e1b7bb987dad72,0
003023434b5e435fe7172cb31ad34dadf3bb0641,0
0030276a106f588530fdfdddeb43fac4097f85a8,0
003048f48c464781db47b6f31b6af6ecb2629178,0
003073a80f3e35ee6523089b0abc959b59ace7d6,0
0030a47fcd49a82c6932a334a470337d69dbea6e,0
0030aa3abf4812be4b8c3667c6a0dd68135ec456,0
00310a026bee37ee1b500400e0b5237de834643a,0
00310b352f337de07e5d9acdf7deacd24a49dfc7,0
0031cff0bdbfd87bd1ab4cd619b42fdfecbca713,0
0031e64efd9f893102580e18446b78bf77c1b347,0
00327b3526f24057c30762313efb2e54f8a17d11,0
00329187da7e3e2fde24b60731a9a7b9bae59c00,0
0032eb78da03a05dfd120b7ffb83d06d842d4fc7,0
003307963b644b3dee958935770425ed205a0774,0
00334ae55b32c55be4f370095d63237bbc8e1c19,0
0033571f5a570902c61675504d62c9425eb71ed9,0
003364281e14e42aa8b3162d0eb0cf9288877ff9,0
00336a5a15469b13deeaeb2ada8ff4314a933395,0
0033d28b2ca773cad196d63de1a11ddbc53d4e93,0
0033d79080c52e0ff5182af283294b4b92ba7095,0
0034178a117e9482d5a1aecfeede38026d492055,0
0034c4807b2e6f32331bc5274dfea965803fc12b,0
0034ee8662ba60d1a1737f87f409cdabd8078760,0
0034f7802026eb382fc9486bfab2d37cbd554aa2,0
0034fa376ad4bf8c150b1cf176f22a0babadecfc,0
0034fe818bc0b9f1394e1b1731eaf018cc1679c8,0
00354449874b7ba640c6e3afc1e7438096a26e26,0
0035c4fd223239310241b196380a3e46996b0dae,0
0035c64207febcdb5cee4802aa2a428e5bcf6e68,0
0035d2d0e5a1ca21ef47644fc6a42c3fef1d3d74,0
0035df24dca7c4bb8bfe97572a852c4c60ab0456,0
003609cfc4ae3e4fac1962075bd1d85cb91c7880,0
0036248886ee0de2f193ef7bfb8591e76193cc5d,0
003624de64f1f783dfe356e4529e1386cb93baef,0
00362508964c4c0779c702febaed6e75b92df95d,0
0036251b838670816dee3871c4f1b086169784b1,0
003655de13fad47fc134028a9fdd42453465a000,0
00365d51d1e66f8284129bf77e83df3589f491cd,0
003687c912b3882b10b3f28f613ab65d2a966a93,0
0036e72766a95388feaef7a839f4cf4014e21039,0
00370af71f993431ec5fc804b9c93d948e4c825a,0
00374b2c98973892a7008df321504aa5b39be6f1,0
003751e7fa43088e6c45eebb4fbdfe65ceff8468,0
0037f877c69ca8a8a5f336a443492d132f3a3c94,0
0038072a2274e41cbce77b4320f385bbda5ae70a,0
00380988d58455b10225fcda595c55a666e0591d,0
00381a9066adf99c6e64f138a107d4a461821666,0
00383b29540dc2287718894a1ae2fd5e696f1156,0
0038534fecffa76742b7e142ba6f481ceeee6744,0
0038595f2602cda8847823db6029ed3fba2b5727,0
0038674fa96263fc58389de4d842e1ac0977f1df,0
00388f55f2ef20c2f0dbcd4db93226135177932c,0
0038ab2e3f5d43184fcc30c1056a208a259f3a2e,0
0038f01b40bb36f31ff1a5f4466ff81e4b0c8dd0,0
003942671589c6fa1095ffc76b1dd9792c556a5f,0
003957d25599680240fd894ce0fd46eb7f3de810,0
00395e49e9dbb1503f69bf6b1594bdc64f1d68c0,0
00397b266e5d40a4c94ec8a25514aa70efd44b94,0
00397f50da7d1efbcbdc2b024c9689d2f1b7d318,0
0039809a4ff55b9853b7baa91acd5b7bb2edb45f,0
00399d720f2776587b3a286f8d9f5b78c6c769f0,0
00399ffe5afb541f036a46e205a903da6550ec11,0
0039b022ee18d18afaf8f81d1a8cc84c67199ba0,0
0039c5413a4d806e3d5d4d18c61aa92ef9939c1c,0
0039cb67ad9ce71d7f7156ef5e88cf8f1e716dfc,0
0039e4300c9d8863fb350ff09d37e376a3e89b98,0
0039f61f05c4d3d1135ece7132cd50a849794fcc,0
003a045a5e7bd1a09d161f643cd5e77378bebb8d,0
003a5a5a5720bc789368f005e69cc8cacf816a15,0
003a64fa0de8a7423125f35a695e98bd72520a6c,0
003a7efc968ebed941f51bc9d57f63ac25e25edd,0
003a949ea07611bce7b000136bc73a310c25e919,0
003abeb1cecee95fc431ef05073503527b7a947c,0
003ad628c3a68ad84e749882fd4cfedbcd530d5b,0
003ae95f64eaf37aa820bf093654bac370fb9cfb,0
003b1bcc2f445db789ec6c437a4e4821b712eee9,0
003b634ddc2f1e00394e11eacb0a3192b474f49f,0
003b7e581032e2bab06bbf3b826179fd6157bfd9,0
003bc15b0666ab138d441e74063d75952e1a1257,0
003c0946b742b42bff713640e024c14fde7d6209,0
003c8044263fa5dbd51542d4e9535e6e2a1b34a7,0
003c89b86e865216685bd5d0c5e2f8714de19767,0
003d093d04100dfd1d625de06689ec1229e9b5c1,0
003d191b0bd436044e68ead2a39b5e0f0cb79503,0
003d1ba372ae149828fa6d3665433cea8bb091b6,0
003d415a4656e2f53bdb7da6bddc3e1ed5e5615b,0
003d54c6e403291dc307b859403612b802dd5e2a,0
003d56e9433fa16cfb9982ffcaa6b863f33716db,0
003d587aae3f791ae2f024dfee06a1d370108fcb,0
003dd2b462db8818ff8d9cb63e6fe7259bf89673,0
003ddd4b9d2d44596c4e8f272d63b1065b16e956,0
003e2a3ce258ec66698b7f41c1795cb52ecfa395,0
003e48207d9dcfcaaeb1cbd155a79b149cd16f06,0
003eaf5da2ea2f3b602c05f44191feec7c1d2bba,0
003ee995cd6821dbcc067b1eadf700c543210656,0
003f333a0d4f89d529dca8d2289db1eba4dd0be4,0
003f51196b9d7c5860a91ad541783fdc1cf765df,0
003f587dc6d6327bf78cb03dc2a8c9b7eac15605,0
003f589050ac0e87931627c687e08c899abc50f7,0
003f8a419557da4b483deee91b187067466da4ec,0
003f8dfebe5c7328e8267041ed1f260dc5ea9f57,0
003fd8cfad62dfa6918198e949345bf15ec0688f,0
003ff843018d91ec6317dfb41907017e7cd787ee,0
00401e5230b83899392b9e02ba435ac928ee4cbe,0
0040282d825080be80c6c5c4afa92d954f378d45,0
00408e7706973a21e221145a0baf90e613c50df5,0
0040b55171d25416556d516c9596b4618aaaaac8,0
0040e24e4bbf2bfa0666b00a2d01fa04fadcb63d,0
004137e91ed9f3f03b6c06d005be3653013cf0bb,0
00414154eea453a2e1d6552e895c3fe361516636,0
0041df3b997f2195210aa970b74fd4223f17eb6b,0
0041f42d9bb193be3661b70a0d1631fc6dd4eab9,0
004276c9e17222633af86fd72b4d192caca963ff,0
00427c6e2b05beae22e17d0b06cd157b66b5649c,0
0042bc3df10b37f141a018366688ad4796ece358,0
0042c682c676859b80c9a4d25a74f160645d432a,0
0042e8ee9be7e250062adeb0ec81bacd94911f93,0
0042f7c9317433764be9b4c725b1c0167ad866a4,0
00430cf88d5984e610409626e295a148e55037d0,0
004317be635d75a10dd3757991ab8a91ad24cb60,0
00437b3149a26a2b7ff4b0d1bbef67aaff5beb35,0
0043ac96d4fde6fcfd5a841b8d902661e69a6009,0
0043deedfe557d288af24d3c208b7843e981a0ae,0
0043e7a7bbf19e7907b26ef975ee584074311ce6,0
00440d6bedaac39054bda36aecc2909a579c7236,0
0044ae743a0ae40bd1286aa4a079160a6cd88b5c,0
0044c6e91621245fb3a69c04b0c4447b3d16a80d,0
0044dca632fe1ebc2c254184bf2352a35fb2ec5f,0
00454d945d3b5fe3f6e393469f85cdb64eff1d0d,0
0045728240779caad41ac8780298bcc458672e16,0
0045a8b666443046c1890e368029c6e956c36c5d,0
00460ea0105b49184fd7f20478c59c8f16b7cf5c,0
00461a36f4979bb88d6d57967e18c51f177ef513,0
004641b5245bda6a14b4ae7e3d42671042c49220,0
004647fa69690377c7523c9982ad58ca579961f4,0
0046567c1072b3a80818cfb2ab0526351eedecbe,0
0046650ec2de6f606c72f7ca2bd279cbf6853567,0
00466d974e56731d86e36f59cbf25664fc436ca8,0
0046ad2fd093c134961873de10b5685e2a6001a2,0
0046c6b354598d48c17a5681f04b80778e2fc3bd,0
004719ea7cce92418db013979a725e1f4fc6fb0e,0
00476814389dab7a5100d03832a6be6712ca1757,0
0047d07d0194e3dc30ec8d969409813874d329a9,0
004818efb86d6ca1ab95153c0f1d0f930859f99d,0
004829237cdc2cce865e7e4af09896b3ef8f6954,0
004864f33dec869aa9dc58f182c4b99dfb0453dc,0
0048753c18507a97dfd81c25c2bf48e25bf1d508,0
0048bb8c83dbd262714514b6002c87bf2c2b4972,0
0048f744ca63ea9037601dae144469139ec3a4f1,0
004919469d67df91602dbdcfe21b9ba46a205653,0
004934b75c6a4a4bd63d899623dd58113a4a9bd1,0
0049b4eb03860e869e271f1e768f3953919a1695,0
0049b688c4efb69956721496efa2611219aec95c,0
0049bc65b021885c85e8493c294c5c2fccb6bcee,0
0049ca658488fd462c048004da54be34bfca181c,0
0049cf31685a5ae34fce1a2b40866303e94870b2,0
0049d7bd37c52febc1cfc499b446a9fd3e705a72,0
0049fda687f12d596368fc79774a909eb8a74ad4,0
004a472f0a198bc5ca1b244db7c2a01ccc2ab991,0
004a7b9a38e05c213ca1285305800d1f0e23730c,0
004aa5b27deae523d29d191de63b172e0b8112df,0
004b0d211dcc294e041b17fcd3181c43883e308d,0
004b0d9253874acd87f1137ea6f64ce4716c15d8,0
004b2673c3cf37db3598558bf8b5ed164e305f15,0
004b352d7ea73871fb89013c40093e2233d9741f,0
004b518448bdb385275a73f9471af58920bf08f1,0
004b82a253c968c01f87903cb78a82e55d2e3a49,0
004b9a380d4851d552f94c07d064f8e96531d3b9,0
004ba850c8e7237c98b25581c38722628ecbb6ca,0
004bc1b7a2d65dc9ee8adc39b93152e35b3b9bbc,0
004bf1bab710bb108806a074aace2a896fa62aba,0
004c4292a08a06b70d2557b2848237829b24f138,0
004c51f8f791c9c7f16e8fa0f88011b71cd53eb8,0
004c933b34481bdaa60c41fb35f528c89d2dc7a7,0
004cc5124bd820119885adf2725d510fbb126627,0
004d08ebf86a6563d36f618dfee1e2c9d905ce58,0
004d39c2eb88bc1451de588d8ac4f1d7593001fd,0
004d6b988f9ad08e64c033f91d1e922c407d9b4a,0
004d975e3445b455b094c1ea7f8469a42911f2fa,0
004da1bab0bf56e376182c89d02730aedc58ac9b,0
004db39ab11824479244a79322b0885bd75ac033,0
004e40653b186790790eaa493337ead802cdf1ea,0
004e53d77ecc8a1255ff2ba66acaf8608737787c,0
004e88d950a7cb249fa2620fb6bccad1ad5693fe,0
004ef2f789e62622086d8bdfc26aed327f105dd6,0
004f57f42ef0a4282946f87f413433b26f797716,0
004fb15be6b4da7e4d98d20c8d6ca581af54b35d,0
004fbb1e2bb57fd2111347eda963e2bbf869dbe6,0
005073f0148df78b11b0bbfb86e7bde1d75d44e9,0
00507e6282c3c23d5971e384689b390be95d938e,0
0051460ecd65980cf9325db5952913839fc5060d,0
0052159e564be7a3164f5bd552af3a1c592abc8a,0
00522d57ed5214ec12f0ca1a1eecefb754d4c36b,0
005269e1974dd51430d7d2b54f0685639e506e39,0
005316b6b0c4181670fe320bb439d0923ff37aae,0
005357515996da4632177b888ff7d8aa54e8e936,0
005387fa602316f51e9bc35e13cdf5bbf39b4d45,0
0053a25bdaad72e3d5d8108d01c491671b8a24b6,0
